ID,comment,sentiment
3853,မေကာင္းဘူးဗ်ာ အမ်ားျကီး ေမ်ာ္လင့္ထားတာ ဒီသီခ်င္းကုိ က ဖ်က္ ေနတယ္,neutral
3854,အရမ်းသဘောကျတယ်🤍,positive
3855,🤗🥰,positive
3856,စောင့်ရကျိုမနပ်တဲ့ထဲမှာပါတယ်အပိုဒ်လေးဘဲကျန်တာကလစ်တေဖြီးရော,negative
3857,ရဲ့ ကို စွဲနေ,neutral
3858,မကြိုက်ဘူး,negative
3859,သာမပါရင် ကဘာဆိုနေမှန်းသိမှာမဟုတ်ဘူး,neutral
3860,စောင့် တာနဲ့တန်တယ် ရေ🥺🥺🥺🥺💜💜💜💜💜,positive
3861,မိုက်တယ် 🌻,positive
3862,😞😔 🤒,negative
3864,အကြာကြိးစောင့်ခဲ့ရတာန့ တန်အောင် ဖြစ်လာခဲ့လို့အရမ်းပျော်တယ်ဘဲရိးရေ,positive
3865,ဒီသီချင်းလေးထွက်ဖို့မျှော်နေခဲ့ရတာနောက်ဆုံးတော့ထွက်လာပြီပဲအရမ်းနားထောင်လို့ကောင်းပါတယ်အကိုကြီး🤗💗💗💝,positive
3866,တကယ်ထိတယ်အကိုရာ,positive
3867,ေမ်ွာ္ေနတာေရအဲ့သီခ်င္းေလး😍😍😍,positive
3868,ကြိုက်တယ်လူကြီးရေ😭,positive
3869,အချစ်လို့လုံးဝခေါင်းစဉ်မတက်ကြေးဆို ဒာရှိကိုအရှိတိုင်းဝန်ခံကြကြေးဆို ဘာမှရှိမနေတဲ့ငါတို့နှစ်ယောက်ကြား ငါပဲအစွဲအလန်းကြီးနေတာပဲဖြစ်မှာပါ ရင်မောစရာတွေပဲပေးတဲ့နင့်ကို ငါရူးလို့မက်မောနေတာပဲဖြစ်မှာပါ,negative
3870,ကြိုက်မယ်ထင်လို့ စောင့်နေတာ တကယ်ကြိုက်သွားပီ🥺,positive
3871,မှာရော ရပြီလားဗျအမြဲလည်းအားပေးနေပါတယ် ဘဲရီး🤍,positive
3872,စောင့်နေတာ သစ်ကုလားအုတ်ဖြစ်လို့ နောက်ဆုံးတော့ထွက်ပီပဲ,positive
3873,မှာရှာမရ,neutral
3874,😙😙,positive
3875,ဒီသီချင်းနားထောင်တိုင်းကြေကွဲရတယ်😢,positive
3876,😊💔💔💔,positive
3878,အများကြီးမျှော်လင့်ထားခဲ့တာအရင်တင်ထားတဲ့အပိုင်းတေကိုမမှီဘူးဗျာ ပေါ့သွားသလို ခံစားနေရတယ် ကျေးဇူးတင်ပါတယ် နားထောင်ကောင်းပါတယ်,neutral
3879,ကြီးကပုတ်လိုက်တာကွာချီး,negative
3881,💝💝💝💝,positive
3882,စာသားတွေတကယ်ကောင်း ဟို ဖျင်ထဲက အသံနဲ့ဆိုတဲ့ကောင်ကြောင့် ဘာဆိုသွားမှန်းမသိဘူး အရသာပျက်တယ်,neutral
3883,ဘဲဂျီးယေ လပ်ဒယ်💗,neutral
3884,မျှော်နေတာ ဘဲ ကြီး,positive
3885,ဒီဘဲကြီးဘာထွက်ထွက် အကုန်လုံးကတကယ့်တွေကြီးဘဲ,positive
3886,စောင့်တာကြာပီ😍ကြိုက်တယ်ဗျာ,positive
3887,စောင့်ခဲ့တာ စောင့်ရကျိုးနပ်ခဲ့အရမ်းကြိုက်တယ်ဘဲကြီး🥰🥺,positive
3888,တကယ်မိုက်တယ်ဗျာ,positive
3889,စိတ်ချင်း ထပ်တူကျခဲ့ကြပေမယ့် ဘဝချင်း ထပ်တူ မကျခဲ့ရတာဟာ အတိတ်ဘဝက ငါတို့ ၂ ယောက်ရဲ့ ဆုတောင်းတွေ မပြည့်စုံခဲ့ကြလို့လား ချစ်ခဲ့ကြတာမှ ရူးရူးမိုက်မိုက် ဖြစ်ရပေမယ့် ဝေးတဲ့အခါကျလဲ စိမ်းစိမ်းကားကား သူစိမ်းဖြစ်ခဲ့ရတယ်,negative
3890,ချစ်တယ်နော်ဘဲရီး😘,positive
3891,ငါနဲ့နင်နဲ့ ဘာကြောင့်ဝေးခဲ့ရလဲ 🥺🥺,positive
3892,မျှော်လိုက်ရတာဘဲကြီး ရေ ကြိုက်တယ်ဗျာ,positive
3894,ခင်ဗျား ရဲ့သီချင်းလေးတေနဲ့သာသူ့ကိုလွမ်းနေရပါတယ်🥺,positive
3897,💜💜💜💜,positive
3898,အမီးနားထောင်ပြီးထဲကဘယ်တော့များမှထွက်မလဲဆိုတာအရမ်းတွေမျှော်နေခဲ့ရတာ 😃🎧🖤,positive
3899,မပါဘဲ ချည်းပဲလုပ်ပေးပါ,neutral
3904,😍😍😍😍😍😍စာသားေလးေတြႀကိဳက္,positive
3906,😘😘😍😍😍,positive
3907,မျော်လိုက်ရတာ လည်ပင်းတောင်ရှည်နေပီဒါပေမမယ့် မျော်ရကျိုးဆောက်ရမ်းနက်တယ်😍😍😍😍တကယ်ကြိုက်တယ်😁 😁,positive
3909,သွားတယ်,neutral
3910,ကိုဂျင်မီ,neutral
3911,တကယ္ကုိ႔ႀကိဳက္တယ္ဗ်ဳိ့,neutral
3912,ေစာင့္ရတာနဲ႔ တန္ပါတယ္ဗ်ာ,positive
3918,အရမ်းကြိုက်နေပြီဗျာ,positive
3919,ဆိုတယ့်နေရာဘဲကောင်းတယ်,neutral
3921,စောင့်နေတာကြာပြီ ပျော်လိုက်တာာာ နောက်ဆုံးတော့ ရခဲ့ပြီဘဲ 😍🤩,positive
3922,ငါနင့်ကိုဘာကြောင့်များချစ်မိသွားလဲတကယ်ပါပဲ ငိုချင်နေတာနဲ့ကွက်တိပဲကိုကိုးရာ😭💛,positive
3924,အစဆုံးနားေထာင်ဖို့အကြာကြီးစောင့်လိုက်ရတယ်,positive
3925,သီချင်းလေးထွက်ဖို့ကိုစောင့်ခဲ့ရတာ ထွက်လာတော့လည်း အရမ်းကောင်းတယ် အမြဲတမ်းအားပေးနေပါတယ်အရမ်းကြိုက်တဲ့ သီချင်းလေးစာသားလေးတွေကလည်းအရမ်းကောင်းတယ်,positive
3926,လေးကရော မထွက်သေးဘူးလားကိုကြီးရေ စောင့်နေတာအဲ့သီချင်းလေးကို,positive
3928,😊စောင့်နေခဲ့တာထွက်လာအချိန်ကို🤍,positive
3929,ကြိုက်တယ် ကြီးရေ🥺😍😍,positive
3930,အားးးကြိုက်တယ်😭😭,positive
3932,မျှော်နေတာ💙,positive
3933,🥺💟,positive
3934,မိုက်တယ် ဘဲကြီးရေ 😩💟,positive
3936,ဒါ လေး ထွက် လာ ပြီ ပေါ့ နောက် ဆုံး တော့,positive
3939,ဒါဟာအမှန်တရားပဲလေအချစ်ရေမင်းနဲ့မဝေးချင်,neutral
3940,မျှော်နေတာ အရမ်းကြိုက်လွန်းလို့🥰🥰,positive
3943,မျော်နေတာ တန်တယ်ကွာ🥰🥰😔,positive
3944,မှာတင်ပေးပါဗျ,neutral
3945,စိတ်ပျက်စရြာကီးစောက်ရမ်းြကိုက်တယ်,neutral
3947,အမြဲတမ်းတိုက်ဆိုင်နေရပါတယ် သေအောင်လည်း ခံစားနေရဆဲ,positive
3948,ကထိမိဂွိ😭😭,positive
3949,အကုန်ကောင်းခဲ့ပြီးမှ က ဖျက်စီး,negative
3950,စောင့်နေတာ ခုတော့ ထွက်လာဘီ အရမ်းကြိုက်ဒယ် အကိုရေ😚🧸,positive
3951,😭🌻,positive
3952,ဖြစ်သွားပီ,neutral
3953,အကုန်တိုက်ဆိုင်နေတယ်😞😞😞,positive
3954,နောက်ဆုံးတော့ထွက်လာပီ ဟေ့😀,positive
3955,မိပြီး မဖြစ်နိုင်တဲ့ လေးနဲ့လည်း သီချင်း ထုတ်ပေးပါ သီချင်းတွေကြိုက်တာထက် ဆိုပုံဆိုဟန်နဲ့ အသံကို ပိုကြိုက်တယ် 💗💗💗,positive
3956,မျှော်နေတာခုတော့😍🥰,positive
3957,ကြိုက်တယ်ဗျာ💖,positive
3958,💔🥀,positive
3959,စောင့်နေတာကြာပြီ။ ထွတ်လာပြီ။ ထင်ထားတာထက်ပိုသဘောကျတယ်ဘီးကြဲရေ။,positive
3960,စောင့်နေတာကြာပါပီ,positive
3961,ေစာင့္လိုက္ရတာ ေနာက္ဆံုးေတာ့ထြက္လာၿပီ🥳,positive
3962,သီချင်းက နှစ်ပုဒ်တခါထဲနားထောင်နေရသလိုပဲ ဆိုတာကို ဖျက်စီးလိုက်သလိုပဲ မလိုက်ဘူး,neutral
3964,နားက်င္းပင္မဲဖြင့္ဟေတတာ့မရခဲ့,neutral
